# header:
#   title: Th232(n,urr) URR parameter at 1.650000E-02 MeV
#   source: TALYS-2.2
#   user: Arjan Koning
#   date: 2025-12-14
#   format: YANDF-0.4
# target:
#   Z: 90
#   A: 232
#   nuclide: Th232
# reaction:
#   type: (n,urr)
#   parameters:
#     neutron separation energy [MeV]:  4.786385E+00
#     thermal capture cross section [mb]:  7.341000E+03
#   quantity:
#     type: URR parameter
#     E-incident [MeV]:  1.650000E-02
#     potential scattering radius [fm]:  9.392825E+00
#   datablock:
#     columns: 13
#     entries: 58
##       l              J              P            D(l)          D(l,J)          S(l)          S(l,J)         Gx(l,J)        Gn(l,J)        Gg(l,J)        Gf(l,J)        Gp(l,J)        Ga(l,J)
##      []             []             []            [eV]           [eV]            []             []            [eV]           [eV]           [eV]           [eV]           [eV]           [eV]
        0              0.5              1       1.599665E+01   1.599665E+01   6.754891E-01   6.754891E-01   0.000000E+00   1.080556E-03   1.879873E-02   0.000000E+00   0.000000E+00   0.000000E+00
        1              0.5             -1       5.366523E+00   1.589621E+01   1.133705E+00   8.777419E-01   0.000000E+00   1.395277E-03   1.896941E-02   0.000000E+00   0.000000E+00   0.000000E+00
        1              1.5             -1       5.366523E+00   8.101607E+00   1.133705E+00   1.219026E+00   0.000000E+00   9.876069E-04   1.885973E-02   0.000000E+00   0.000000E+00   0.000000E+00
        2              1.5              1       3.329826E+00   8.178383E+00   9.496427E-01   1.178873E+00   0.000000E+00   9.641278E-04   1.861020E-02   0.000000E+00   0.000000E+00   0.000000E+00
        2              2.5              1       3.329826E+00   5.616639E+00   9.496427E-01   8.121043E-01   0.000000E+00   4.561296E-04   1.834542E-02   0.000000E+00   0.000000E+00   0.000000E+00
# header:
#   title: Th232(n,urr) URR parameter at 2.000000E-02 MeV
#   source: TALYS-2.2
#   user: Arjan Koning
#   date: 2025-12-14
#   format: YANDF-0.4
# target:
#   Z: 90
#   A: 232
#   nuclide: Th232
# reaction:
#   type: (n,urr)
#   parameters:
#     neutron separation energy [MeV]:  4.786385E+00
#     thermal capture cross section [mb]:  7.341000E+03
#   quantity:
#     type: URR parameter
#     E-incident [MeV]:  2.000000E-02
#     potential scattering radius [fm]:  9.353261E+00
#   datablock:
#     columns: 13
#     entries: 58
##       l              J              P            D(l)          D(l,J)          S(l)          S(l,J)         Gx(l,J)        Gn(l,J)        Gg(l,J)        Gf(l,J)        Gp(l,J)        Ga(l,J)
##      []             []             []            [eV]           [eV]            []             []            [eV]           [eV]           [eV]           [eV]           [eV]           [eV]
        0              0.5              1       1.589127E+01   1.589127E+01   6.735783E-01   6.735783E-01   0.000000E+00   1.070401E-03   1.882816E-02   0.000000E+00   0.000000E+00   0.000000E+00
        1              0.5             -1       5.331298E+00   1.579195E+01   1.139159E+00   8.821298E-01   0.000000E+00   1.393055E-03   1.899956E-02   0.000000E+00   0.000000E+00   0.000000E+00
        1              1.5             -1       5.331298E+00   8.048409E+00   1.139159E+00   1.224836E+00   0.000000E+00   9.857977E-04   1.888972E-02   0.000000E+00   0.000000E+00   0.000000E+00
