# header:
#   title: Ge72(n,urr) URR parameter at 9.000000E-01 MeV
#   source: TALYS-2.2
#   user: Arjan Koning
#   date: 2025-12-18
#   format: YANDF-0.4
# target:
#   Z: 32
#   A: 72
#   nuclide: Ge72
# reaction:
#   type: (n,urr)
#   parameters:
#     neutron separation energy [MeV]:  6.782939E+00
#     thermal capture cross section [mb]:  8.900000E+02
#   quantity:
#     type: URR parameter
#     E-incident [MeV]:  9.000000E-01
#     potential scattering radius [fm]:  4.554202E+00
#   datablock:
#     columns: 13
#     entries: 74
##       l              J              P            D(l)          D(l,J)          S(l)          S(l,J)         Gx(l,J)        Gn(l,J)        Gg(l,J)        Gf(l,J)        Gp(l,J)        Ga(l,J)
##      []             []             []            [eV]           [eV]            []             []            [eV]           [eV]           [eV]           [eV]           [eV]           [eV]
        0              0.5              1       6.346443E+02   6.346443E+02   1.039141E+00   1.039141E+00   1.221832E+01   6.594849E-02   2.327872E-01   0.000000E+00   0.000000E+00   3.286893E-13
        1              0.5             -1       2.251375E+02   6.346443E+02   2.174312E+00   1.873414E+00   4.266471E+00   1.188951E-01   2.158422E-01   0.000000E+00   0.000000E+00   9.223268E-13
        1              1.5             -1       2.251375E+02   3.489128E+02   2.174312E+00   2.274611E+00   3.540733E+00   7.936410E-02   2.193421E-01   0.000000E+00   0.000000E+00   1.856311E-13
        2              1.5              1       1.529949E+02   3.489128E+02   1.466659E+00   1.889553E+00   3.607115E+00   6.592892E-02   2.200568E-01   0.000000E+00   0.000000E+00   1.807175E-13
        2              2.5              1       1.529949E+02   2.724708E+02   1.466659E+00   1.212922E+00   2.405456E+00   3.304859E-02   1.939288E-01   0.000000E+00   0.000000E+00   3.300763E-14
# header:
#   title: Ge72(n,urr) URR parameter at 1.000000E+00 MeV
#   source: TALYS-2.2
#   user: Arjan Koning
#   date: 2025-12-18
#   format: YANDF-0.4
# target:
#   Z: 32
#   A: 72
#   nuclide: Ge72
# reaction:
#   type: (n,urr)
#   parameters:
#     neutron separation energy [MeV]:  6.782939E+00
#     thermal capture cross section [mb]:  8.900000E+02
#   quantity:
#     type: URR parameter
#     E-incident [MeV]:  1.000000E+00
#     potential scattering radius [fm]:  4.407870E+00
#   datablock:
#     columns: 13
#     entries: 74
##       l              J              P            D(l)          D(l,J)          S(l)          S(l,J)         Gx(l,J)        Gn(l,J)        Gg(l,J)        Gf(l,J)        Gp(l,J)        Ga(l,J)
##      []             []             []            [eV]           [eV]            []             []            [eV]           [eV]           [eV]           [eV]           [eV]           [eV]
        0              0.5              1       5.758719E+02   5.758719E+02   1.027387E+00   1.027387E+00   1.351439E+01   5.916430E-02   2.351806E-01   0.000000E+00   0.000000E+00   1.652492E-12
        1              0.5             -1       2.041841E+02   5.758719E+02   1.984615E+00   1.741830E+00   8.446356E+00   1.003071E-01   2.186129E-01   0.000000E+00   0.000000E+00   4.748375E-12
        1              1.5             -1       2.041841E+02   3.163511E+02   1.984615E+00   2.065543E+00   7.324697E+00   6.534368E-02   2.216896E-01   0.000000E+00   0.000000E+00   9.529298E-13
        2              1.5              1       1.386144E+02   3.163511E+02   1.395257E+00   1.778637E+00   5.590302E+00   5.626736E-02   2.223786E-01   0.000000E+00   0.000000E+00   9.078711E-13
        2              2.5              1       1.386144E+02   2.467177E+02   1.395257E+00   1.165229E+00   3.657614E+00   2.874827E-02   1.962328E-01   0.000000E+00   0.000000E+00   1.660462E-13
# header:
#   title: Ge72(n,urr) URR parameter at 1.200000E+00 MeV
#   source: TALYS-2.2
#   user: Arjan Koning
#   date: 2025-12-18
#   format: YANDF-0.4
# target:
#   Z: 32
#   A: 72
#   nuclide: Ge72
# reaction:
#   type: (n,urr)
#   parameters:
#     neutron separation energy [MeV]:  6.782939E+00
#     thermal capture cross section [mb]:  8.900000E+02
#   quantity:
#     type: URR parameter
#     E-incident [MeV]:  1.200000E+00
#     potential scattering radius [fm]:  4.133300E+00
#   datablock:
#     columns: 13
#     entries: 74
##       l              J              P            D(l)          D(l,J)          S(l)          S(l,J)         Gx(l,J)        Gn(l,J)        Gg(l,J)        Gf(l,J)        Gp(l,J)        Ga(l,J)
##      []             []             []            [eV]           [eV]            []             []            [eV]           [eV]           [eV]           [eV]           [eV]           [eV]
        0              0.5              1       4.740597E+02   4.740597E+02   9.873145E-01   9.873145E-01   1.572345E+01   4.680460E-02   2.396649E-01   0.000000E+00   0.000000E+00   1.633770E-11
        1              0.5             -1       1.679178E+02   4.740597E+02   1.656643E+00   1.465004E+00   1.534873E+01   6.944992E-02   2.238854E-01   0.000000E+00   0.000000E+00   4.752513E-11
        1              1.5             -1       1.679178E+02   2.600202E+02   1.656643E+00   1.720523E+00   1.381311E+01   4.473707E-02   2.261180E-01   0.000000E+00   0.000000E+00   9.517951E-12
        2              1.5              1       1.137677E+02   2.600202E+02   1.269301E+00   1.595537E+00   8.293385E+00   4.148719E-02   2.267366E-01   0.000000E+00   0.000000E+00   8.965192E-12
        2              2.5              1       1.137677E+02   2.022658E+02   1.269301E+00   1.073559E+00   5.353707E+00   2.171443E-02   2.006202E-01   0.000000E+00   0.000000E+00   1.649372E-12
# header:
#   title: Ge72(n,urr) URR parameter at 1.400000E+00 MeV
#   source: TALYS-2.2
#   user: Arjan Koning
#   date: 2025-12-18
#   format: YANDF-0.4
# target:
#   Z: 32
#   A: 72
#   nuclide: Ge72
# reaction:
#   type: (n,urr)
#   parameters:
#     neutron separation energy [MeV]:  6.782939E+00
#     thermal capture cross section [mb]:  8.900000E+02
#   quantity:
#     type: URR parameter
#     E-incident [MeV]:  1.400000E+00
#     potential scattering radius [fm]:  3.903972E+00
#   datablock:
#     columns: 13
#     entries: 74
##       l              J              P            D(l)          D(l,J)          S(l)          S(l,J)         Gx(l,J)        Gn(l,J)        Gg(l,J)        Gf(l,J)        Gp(l,J)        Ga(l,J)
##      []             []             []            [eV]           [eV]            []             []            [eV]           [eV]           [eV]           [eV]           [eV]           [eV]
        0              0.5              1       3.901494E+02   3.901494E+02   9.281578E-01   9.281578E-01   1.729011E+01   3.621202E-02   2.438519E-01   0.000000E+00   0.000000E+00   1.256307E-10
        1              0.5             -1       1.380627E+02   3.901494E+02   1.427519E+00   1.260811E+00   1.921510E+01   4.919049E-02   2.287204E-01   0.000000E+00   0.000000E+00   3.634085E-10
        1              1.5             -1       1.380627E+02   2.136767E+02   1.427519E+00   1.483089E+00   1.759393E+01   3.169015E-02   2.301604E-01   0.000000E+00   0.000000E+00   7.280335E-11
        2              1.5              1       9.336008E+01   2.136767E+02   1.158924E+00   1.445915E+00   1.008511E+01   3.089583E-02   2.307792E-01   0.000000E+00   0.000000E+00   6.888556E-11
        2              2.5              1       9.336008E+01   1.658032E+02   1.158924E+00   9.867287E-01   6.502604E+00   1.636028E-02   2.047143E-01   0.000000E+00   0.000000E+00   1.280768E-11
# header:
#   title: Ge72(n,urr) URR parameter at 1.600000E+00 MeV
#   source: TALYS-2.2
#   user: Arjan Koning
#   date: 2025-12-18
#   format: YANDF-0.4
# target:
#   Z: 32
#   A: 72
#   nuclide: Ge72
# reaction:
#   type: (n,urr)
#   parameters:
#     neutron separation energy [MeV]:  6.782939E+00
#     thermal capture cross section [mb]:  8.900000E+02
#   quantity:
#     type: URR parameter
#     E-incident [MeV]:  1.600000E+00
#     potential scattering radius [fm]:  3.717149E+00
#   datablock:
#     columns: 13
#     entries: 74
##       l              J              P            D(l)          D(l,J)          S(l)          S(l,J)         Gx(l,J)        Gn(l,J)        Gg(l,J)        Gf(l,J)        Gp(l,J)        Ga(l,J)
##      []             []             []            [eV]           [eV]            []             []            [eV]           [eV]           [eV]           [eV]           [eV]           [eV]
        0              0.5              1       3.208517E+02   3.208517E+02   8.602929E-01   8.602929E-01   1.691361E+01   2.760264E-02   2.475334E-01   0.000000E+00   0.000000E+00   7.809342E-10
        1              0.5             -1       1.134374E+02   3.208517E+02   1.264116E+00   1.115667E+00   2.209109E+01   3.579638E-02   2.330216E-01   0.000000E+00   0.000000E+00   2.207063E-09
        1              1.5             -1       1.134374E+02   1.754777E+02   1.264116E+00   1.313599E+00   2.040130E+01   2.305074E-02   2.337181E-01   0.000000E+00   0.000000E+00   4.435766E-10
        2              1.5              1       7.656928E+01   1.754777E+02   1.056890E+00   1.317960E+00   1.448854E+01   2.312727E-02   2.343295E-01   0.000000E+00   0.000000E+00   4.281391E-10
        2              2.5              1       7.656928E+01   1.358449E+02   1.056890E+00   9.002482E-01   9.756070E+00   1.222941E-02   2.083994E-01   0.000000E+00   0.000000E+00   8.103167E-11
# header:
#   title: Ge72(n,urr) URR parameter at 1.800000E+00 MeV
#   source: TALYS-2.2
#   user: Arjan Koning
#   date: 2025-12-18
#   format: YANDF-0.4
# target:
#   Z: 32
#   A: 72
#   nuclide: Ge72
# reaction:
#   type: (n,urr)
#   parameters:
#     neutron separation energy [MeV]:  6.782939E+00
#     thermal capture cross section [mb]:  8.900000E+02
#   quantity:
#     type: URR parameter
#     E-incident [MeV]:  1.800000E+00
#     potential scattering radius [fm]:  3.571135E+00
#   datablock:
#     columns: 13
#     entries: 74
##       l              J              P            D(l)          D(l,J)          S(l)          S(l,J)         Gx(l,J)        Gn(l,J)        Gg(l,J)        Gf(l,J)        Gp(l,J)        Ga(l,J)
##      []             []             []            [eV]           [eV]            []             []            [eV]           [eV]           [eV]           [eV]           [eV]           [eV]
        0              0.5              1       2.638078E+02   2.638078E+02   7.923570E-01   7.923570E-01   1.735972E+01   2.090300E-02   2.508310E-01   0.000000E+00   0.000000E+00   4.049284E-09
        1              0.5             -1       9.319891E+01   2.638078E+02   1.145112E+00   1.013064E+00   2.497929E+01   2.672542E-02   2.369259E-01   0.000000E+00   0.000000E+00   1.099733E-08
